:START_ID,:END_ID,:TYPE
entity_634,entity_727,acts_on
entity_634,entity_2358,acts_on
entity_7741,entity_11862,precedes
entity_883,entity_2355,acts_on
entity_805,entity_433,uses
entity_805,entity_2352,uses
entity_805,entity_2353,uses
entity_805,entity_697,applied_to
entity_805,entity_788,applied_to
entity_805,entity_2349,uses
entity_805,entity_2350,uses
entity_805,entity_2351,uses
entity_805,entity_11863,affects
entity_805,entity_4106,affects
entity_805,entity_415,located_at
entity_805,entity_261,located_at
entity_805,entity_264,located_at
entity_805,entity_11730,located_at
entity_805,entity_455,precedes
entity_805,entity_5292,improves
entity_805,entity_11864,improves
entity_805,entity_7098,improves
entity_805,entity_2352,contains
entity_805,entity_2381,contains
entity_805,entity_2382,contains
entity_2352,entity_697,applied_to
entity_2352,entity_337,applied_to
entity_2352,entity_1770,applied_to
entity_2352,entity_1794,applied_to
entity_2381,entity_337,applied_to
entity_2381,entity_1770,applied_to
entity_2381,entity_1794,applied_to
entity_2382,entity_697,applied_to
entity_2382,entity_337,applied_to
entity_2382,entity_1770,applied_to
entity_2382,entity_1794,applied_to
entity_2383,entity_11865,uses
entity_2383,entity_2399,uses
entity_2383,entity_10588,uses
entity_2383,entity_1521,uses
entity_2383,entity_11866,acts_on
entity_2383,entity_11867,produces
entity_2383,entity_11868,applied_to
entity_2383,entity_11869,has
entity_805,entity_11870,uses
entity_805,entity_11871,uses
entity_805,entity_11872,uses
entity_805,entity_2412,uses
entity_805,entity_2413,uses
entity_805,entity_2414,uses
entity_805,entity_2415,uses
entity_805,entity_2416,uses
entity_805,entity_2417,uses
entity_805,entity_2418,uses
entity_805,entity_2392,uses
entity_805,entity_2399,uses
entity_805,entity_2393,uses
entity_805,entity_4719,uses
entity_805,entity_2394,uses
entity_805,entity_2395,uses
entity_805,entity_2396,uses
entity_805,entity_2397,uses
entity_805,entity_2398,uses
entity_805,entity_786,uses
entity_805,entity_2385,uses
entity_805,entity_2420,uses
entity_2420,entity_2422,uses
entity_2420,entity_2421,uses
entity_2420,entity_2423,uses
entity_2420,entity_2424,uses
entity_2386,entity_11873,contains
entity_2386,entity_11874,contains
entity_11873,entity_2408,contains
entity_11873,entity_2409,contains
entity_11873,entity_2405,contains
entity_11873,entity_2406,contains
entity_11873,entity_2407,contains
entity_11873,entity_11875,contains
entity_11873,entity_2410,contains
entity_11873,entity_2411,contains
entity_11730,entity_2403,contains
entity_11730,entity_2404,contains
entity_11730,entity_2401,contains
entity_11730,entity_2402,contains
entity_11730,entity_2419,contains
entity_11730,entity_2400,contains
entity_2354,entity_2388,composed_of
entity_2354,entity_2389,composed_of
entity_2354,entity_2390,composed_of
entity_2354,entity_2391,composed_of
entity_2354,entity_2355,produces
entity_2387,entity_11876,applied_to
entity_2387,entity_11877,has
entity_2387,entity_11878,has
entity_2387,entity_7051,has
entity_2354,entity_11879,used_for
entity_2387,entity_11880,has
entity_2387,entity_11881,applied_to
entity_2387,entity_11882,has
entity_2387,entity_11883,has
entity_2387,entity_5250,has
entity_2387,entity_11884,has
entity_2387,entity_11885,has
entity_2445,entity_11886,not_suitable_for
entity_2446,entity_11886,not_suitable_for
entity_4758,entity_11887,is
entity_624,entity_7051,belongs_to
entity_11888,entity_7051,belongs_to
entity_2427,entity_7051,belongs_to
entity_641,entity_7051,belongs_to
entity_642,entity_7051,belongs_to
entity_644,entity_7051,belongs_to
entity_645,entity_7051,belongs_to
entity_2432,entity_7051,belongs_to
entity_11889,entity_7051,belongs_to
entity_11890,entity_7051,belongs_to
entity_11891,entity_7051,belongs_to
entity_2430,entity_7051,belongs_to
entity_1218,entity_1158,precedes
entity_1218,entity_11892,inputs
entity_1218,entity_11893,outputs
entity_1218,entity_11894,affects
entity_1218,entity_11895,affects
entity_1158,entity_11896,enables
entity_1158,entity_11897,enables
entity_1158,entity_1227,refines
entity_1158,entity_1228,refines
entity_1158,entity_554,refines
entity_1158,entity_5688,belongs_to
entity_1158,entity_962,belongs_to
entity_1158,entity_11898,belongs_to
entity_1158,entity_11899,belongs_to
entity_1158,entity_3556,inputs
entity_1158,entity_6422,inputs
entity_1158,entity_11900,inputs
entity_1158,entity_11901,inputs
entity_1158,entity_1234,refines
entity_1158,entity_1227,refines
entity_1158,entity_712,applied_to
entity_1158,entity_5573,applied_to
entity_1158,entity_11902,enables
entity_1158,entity_11903,precedes
entity_1227,entity_1228,refines
entity_1227,entity_1229,refines
entity_1227,entity_1230,refines
entity_1227,entity_1231,refines
entity_1158,entity_1227,contains
entity_1158,entity_1228,contains
entity_1158,entity_1229,contains
entity_1158,entity_1230,contains
entity_1158,entity_1231,contains
entity_1158,entity_1169,uses
entity_1158,entity_499,uses
entity_1158,entity_1233,enables
entity_1158,entity_8657,precedes
entity_1158,entity_473,precedes
entity_1158,entity_3154,precedes
entity_1158,entity_11147,precedes
entity_1158,entity_5198,precedes
entity_1158,entity_473,precedes
entity_1158,entity_3154,precedes
entity_1158,entity_5198,precedes
entity_1158,entity_1227,refines
entity_1158,entity_1218,replaces
entity_1158,entity_11904,inputs
entity_1158,entity_1294,inputs
entity_1158,entity_11905,inputs
entity_1158,entity_7326,applied_to
entity_1158,entity_11902,enables
entity_1158,entity_1235,has
entity_1158,entity_776,uses
entity_1158,entity_11906,applied_to
entity_1158,entity_11907,precedes
entity_1158,entity_11908,enables
entity_1158,entity_11909,has
entity_1158,entity_1234,precedes
entity_1158,entity_1235,has
entity_1158,entity_1236,has
entity_1234,entity_4510,has
entity_1154,entity_1236,part_of
entity_1155,entity_1236,part_of
entity_11910,entity_1236,part_of
entity_11911,entity_1236,part_of
entity_1233,entity_1158,part_of
entity_1235,entity_11144,affects
entity_11912,entity_11913,connects_to
entity_1158,entity_11914,uses
entity_1158,entity_11915,uses
entity_1158,entity_11916,uses
entity_1158,entity_11906,applied_to
entity_1158,entity_11917,inputs
entity_1158,entity_11918,inputs
entity_1158,entity_11919,outputs
entity_1158,entity_11906,refines
entity_1158,entity_11920,inputs
entity_1158,entity_11921,inputs
entity_1158,entity_11922,inputs
entity_1158,entity_11923,inputs
entity_1158,entity_11924,inputs
entity_1158,entity_11925,inputs
entity_1158,entity_11926,inputs
entity_1237,entity_1242,uses
entity_1237,entity_1244,uses
entity_1237,entity_1227,applied_to
entity_1237,entity_1228,applied_to
entity_1237,entity_5918,applied_to
entity_1237,entity_473,applied_to
entity_1237,entity_3154,applied_to
entity_1237,entity_7316,enables
entity_1237,entity_11927,enables
entity_1237,entity_11901,contains
entity_1237,entity_11928,contains
entity_1237,entity_6975,contains
entity_1237,entity_8657,contains
entity_1237,entity_4791,contains
entity_1237,entity_473,contains
entity_1237,entity_11929,contains
entity_1237,entity_11930,contains
entity_11931,entity_1238,uses
entity_1238,entity_11931,supports
entity_1158,entity_1232,requires
entity_1158,entity_1241,uses
entity_1241,entity_1138,contains
entity_1241,entity_11932,contains
entity_1241,entity_11933,contains
entity_1241,entity_1139,contains
entity_1241,entity_11934,contains
entity_1239,entity_11935,belongs_to
entity_1240,entity_11935,belongs_to
entity_1238,entity_1158,belongs_to
entity_1245,entity_1158,belongs_to
entity_1238,entity_1158,supports
entity_1245,entity_1158,supports
entity_1245,entity_1246,contains
entity_1245,entity_1247,contains
entity_1245,entity_1248,contains
entity_1246,entity_1173,uses
entity_1247,entity_1173,uses
entity_1248,entity_1173,uses
entity_1248,entity_1233,enables
entity_1246,entity_1233,applied_to
entity_1247,entity_1233,applied_to
entity_1249,entity_8959,applied_to
entity_1249,entity_3521,improves
entity_1249,entity_11165,acts_on
entity_1249,entity_11108,enables
entity_1249,entity_3500,applied_to
entity_1249,entity_3508,applied_to
entity_1249,entity_6975,applied_to
entity_1249,entity_1228,applied_to
entity_1249,entity_11079,applied_to
entity_1249,entity_11080,applied_to
entity_1249,entity_11081,applied_to
entity_1249,entity_11082,applied_to
entity_1249,entity_11936,applied_to
entity_1249,entity_4074,applied_to
entity_1249,entity_8960,applied_to
entity_1249,entity_6242,applied_to
entity_1249,entity_2003,applied_to
entity_1249,entity_1144,applied_to
entity_1249,entity_1138,applied_to
entity_1249,entity_2013,applied_to
entity_1249,entity_2002,applied_to
entity_1249,entity_2005,applied_to
entity_1249,entity_9012,applied_to
entity_1249,entity_11937,applied_to
entity_1249,entity_763,applied_to
entity_1249,entity_5543,applied_to
entity_1249,entity_11938,applied_to
entity_1249,entity_11939,applied_to
entity_1249,entity_2782,applied_to
entity_1249,entity_11940,applied_to
entity_1249,entity_8657,applied_to
entity_1249,entity_8964,applied_to
entity_1249,entity_11941,applied_to
entity_1249,entity_9494,improves
entity_1255,entity_1251,belongs_to
entity_1251,entity_11942,has
entity_1251,entity_11943,acts_on
entity_1249,entity_1139,enables
entity_1249,entity_3558,uses
entity_1309,entity_1249,is_part_of
entity_1309,entity_11940,applied_to
entity_1309,entity_8657,applied_to
entity_1309,entity_8964,applied_to
entity_1250,entity_1249,belongs_to
entity_1250,entity_6850,applied_to
entity_1250,entity_473,applied_to
entity_1255,entity_1253,has
entity_1255,entity_1254,has
entity_1253,entity_11944,determined_by
entity_1254,entity_11945,determined_by
entity_1254,entity_11946,divided_into
entity_1249,entity_11940,applied_to
entity_1249,entity_1228,applied_to
entity_1249,entity_11079,applied_to
entity_1249,entity_11080,applied_to
entity_1249,entity_11081,applied_to
entity_1249,entity_3508,applied_to
entity_1249,entity_11082,applied_to
entity_1256,entity_1249,belongs_to
entity_1256,entity_11947,used_for
entity_1256,entity_11948,used_for
entity_1256,entity_11949,used_for
entity_1256,entity_11950,used_for
entity_1256,entity_2014,uses
entity_1256,entity_11951,has
entity_1256,entity_11952,has
entity_1256,entity_11953,has
entity_1256,entity_11954,has
entity_1256,entity_11955,has
entity_1256,entity_11956,has
entity_1256,entity_11957,has
entity_1256,entity_11958,has
entity_1257,entity_11959,has
entity_11960,entity_11961,has
entity_11962,entity_11963,has
entity_11964,entity_11965,has
entity_1256,entity_1249,belongs_to
entity_1256,entity_1266,has
entity_1256,entity_1267,has
entity_1256,entity_1268,has
entity_1269,entity_11966,improves
entity_1249,entity_1266,uses
entity_1249,entity_1267,uses
entity_1249,entity_1268,uses
entity_1270,entity_1267,has
entity_1270,entity_1256,belongs_to
entity_1270,entity_11967,developed_by
entity_1270,entity_4325,used_by
entity_1257,entity_1265,composed_of
entity_1257,entity_1259,has
entity_1257,entity_1260,has
entity_1257,entity_11968,can_be_extended
entity_1258,entity_1270,part_of
entity_1258,entity_1262,describes
entity_1261,entity_1262,determines
entity_1261,entity_1262,has
entity_1263,entity_1264,has
entity_1264,entity_11969,represented_by
entity_1259,entity_1263,applied_to
entity_1259,entity_1264,has
entity_1259,entity_1270,belongs_to
entity_1259,entity_8032,contains
entity_1259,entity_7936,contains
entity_1259,entity_1285,contains
entity_1259,entity_1288,contains
entity_1259,entity_1289,contains
entity_1281,entity_1259,belongs_to
entity_1282,entity_1259,belongs_to
entity_1286,entity_1259,belongs_to
entity_1287,entity_1259,belongs_to
entity_1285,entity_1259,belongs_to
entity_1288,entity_1259,belongs_to
entity_1289,entity_1259,belongs_to
entity_1270,entity_1260,has
entity_1270,entity_1259,has
entity_1270,entity_11970,has
entity_11970,entity_4026,contains
entity_11970,entity_4791,contains
entity_11970,entity_11971,contains
entity_11970,entity_11972,contains
entity_1271,entity_1270,based_on
entity_1271,entity_11973,has
entity_1271,entity_11974,has
entity_1271,entity_1270,differs_from
entity_1271,entity_1263,has
entity_1271,entity_1260,has
entity_1271,entity_11975,has
entity_1272,entity_1271,belongs_to
entity_1272,entity_1256,belongs_to
entity_1272,entity_1227,refines
entity_1272,entity_1228,refines
entity_1272,entity_4558,refines
entity_1272,entity_3508,refines
entity_1273,entity_1256,belongs_to
entity_1273,entity_597,has
entity_1273,entity_7401,applied_to
entity_1273,entity_7400,applied_to
entity_1273,entity_11976,applied_to
entity_1273,entity_11977,applied_to
entity_1273,entity_11978,has
entity_1275,entity_11979,contains
entity_1275,entity_6547,contains
entity_1275,entity_9526,contains
entity_1275,entity_4791,contains
entity_1275,entity_11980,has
entity_1275,entity_1273,belongs_to
entity_1276,entity_1290,contains
entity_1276,entity_1291,contains
entity_1276,entity_1292,contains
entity_1276,entity_1293,contains
entity_1276,entity_1294,contains
entity_1276,entity_1295,contains
entity_1276,entity_1273,belongs_to
entity_1273,entity_1302,enables
entity_1273,entity_1296,enables
entity_1273,entity_1297,enables
entity_1273,entity_1298,enables
entity_1273,entity_1300,enables
entity_1273,entity_1301,enables
entity_1273,entity_597,uses
entity_1273,entity_11981,improves
entity_1273,entity_11982,replaces
entity_1274,entity_1256,belongs_to
entity_1274,entity_11983,has
entity_1274,entity_11984,has
entity_1274,entity_11985,has
entity_1274,entity_1308,enables
entity_1249,entity_11986,uses
entity_11986,entity_11987,applied_to
entity_11986,entity_1265,has
entity_1265,entity_1303,has
entity_1265,entity_1304,has
entity_1303,entity_1275,has
entity_1303,entity_1276,has
entity_1274,entity_11986,belongs_to
entity_1274,entity_1308,applied_to
entity_1274,entity_11983,has
entity_1274,entity_11984,has
entity_1274,entity_11985,has
entity_1274,entity_11988,inputs
entity_1274,entity_11989,inputs
entity_1274,entity_11947,outputs
entity_1274,entity_11990,inputs
entity_11991,entity_11992,has
entity_11991,entity_11993,has
entity_11991,entity_11994,affects
entity_11991,entity_1308,affects
entity_11995,entity_11996,belongs_to
entity_1303,entity_1275,contains
entity_1303,entity_1276,contains
entity_1304,entity_11997,belongs_to
entity_3538,entity_11998,uses
entity_1265,entity_1256,belongs_to
entity_1145,entity_1303,contains
entity_1303,entity_1269,part_of
entity_1303,entity_1275,contains
entity_1303,entity_1276,contains
entity_1275,entity_11999,has
entity_1275,entity_6547,has
entity_1275,entity_4791,has
entity_1275,entity_7291,has
entity_1275,entity_2002,has
entity_1276,entity_7,has
entity_1276,entity_9526,has
entity_1269,entity_376,uses
entity_1269,entity_1193,inputs
entity_1269,entity_1228,enables
entity_1309,entity_1249,refines
entity_1309,entity_1305,uses
entity_1309,entity_1306,uses
entity_1309,entity_1310,uses
entity_1309,entity_1316,uses
entity_1309,entity_12000,uses
entity_1309,entity_12001,applied_to
entity_1252,entity_1309,acts_on
entity_1309,entity_1249,belongs_to
entity_1305,entity_1307,uses
entity_1305,entity_1309,applied_to
entity_1305,entity_12002,affects
entity_1305,entity_1306,uses
entity_1305,entity_12003,determines
entity_1307,entity_1309,used_for
entity_1313,entity_1309,used_for
entity_1313,entity_1314,produces
