id:ID,name,summary,type,domain_relevance,entity_chunk_id,relation_chunk_id,:LABEL
entity_6982,外部附件,信息待补充,Unknown,unknown,unknown,1312,Unknown
entity_6983,内部,信息待补充,Unknown,unknown,unknown,1312,Unknown
entity_6984,炉膛变形,信息待补充,Unknown,unknown,unknown,1312,Unknown
entity_6985,下垂度,信息待补充,Unknown,unknown,unknown,1312,Unknown
entity_6986,椭圆度,信息待补充,Unknown,unknown,unknown,1312,Unknown
entity_6987,木工换新,信息待补充,Unknown,unknown,unknown,1313,Unknown
entity_6988,木工修理,信息待补充,Unknown,unknown,unknown,1313,Unknown
entity_6989,家具拆下保存,信息待补充,Unknown,unknown,unknown,1313,Unknown
entity_6990,家具,信息待补充,Unknown,unknown,unknown,1313|330|337,Unknown
entity_6991,船方,信息待补充,Unknown,unknown,unknown,1313,Unknown
entity_6992,木工家具,信息待补充,Unknown,unknown,unknown,1313,Unknown
entity_6993,确认家具式样,信息待补充,Unknown,unknown,unknown,1313,Unknown
entity_6994,修船审查会议,信息待补充,Unknown,unknown,unknown,1314,Unknown
entity_6995,船体纵向变形测量,信息待补充,Unknown,unknown,unknown,1315,Unknown
entity_6996,船底水平部分,信息待补充,Unknown,unknown,unknown,1315,Unknown
entity_6997,遮板外侧,信息待补充,Unknown,unknown,unknown,1315,Unknown
entity_6998,凹陷、弯曲及其他变形检查,信息待补充,Unknown,unknown,unknown,1315,Unknown
entity_6999,锈蚀测量,信息待补充,Unknown,unknown,unknown,1315,Unknown
entity_7000,标准厚度样块,信息待补充,Unknown,unknown,unknown,1316,Unknown
entity_7001,电焊,信息待补充,Unknown,unknown,unknown,1316,Unknown
entity_7002,熔注金属,信息待补充,Unknown,unknown,unknown,1316,Unknown
entity_7003,钢板表面,信息待补充,Unknown,unknown,unknown,1316,Unknown
entity_7004,焊透板厚,信息待补充,Unknown,unknown,unknown,1316,Unknown
entity_7005,焊补质量,信息待补充,Unknown,unknown,unknown,1316,Unknown
entity_7006,蚀斑边缘,信息待补充,Unknown,unknown,unknown,1316|1317,Unknown
entity_7007,测厚结果,信息待补充,Unknown,unknown,unknown,1316,Unknown
entity_7008,捻缝,信息待补充,Unknown,unknown,unknown,1316,Unknown
entity_7009,钢板外表面,信息待补充,Unknown,unknown,unknown,1316,Unknown
entity_7010,探头,信息待补充,Unknown,unknown,unknown,1317,Unknown
entity_7011,漆膜厚度检测,信息待补充,Unknown,unknown,unknown,1317,Unknown
entity_7012,清除表面污锈,信息待补充,Unknown,unknown,unknown,1317,Unknown
entity_7013,清除涂料,信息待补充,Unknown,unknown,unknown,1317,Unknown
entity_7014,清除毛刺,信息待补充,Unknown,unknown,unknown,1317,Unknown
entity_7015,机油,信息待补充,Unknown,unknown,unknown,1317,Unknown
entity_7016,甘油,信息待补充,Unknown,unknown,unknown,1317,Unknown
entity_7017,水玻璃,信息待补充,Unknown,unknown,unknown,1317,Unknown
entity_7018,水平放置,信息待补充,Unknown,unknown,unknown,1317,Unknown
entity_7019,探头与钢材表面接触,信息待补充,Unknown,unknown,unknown,1317,Unknown
entity_7020,径向移动,信息待补充,Unknown,unknown,unknown,1317,Unknown
entity_7021,水密舱壁数目,信息待补充,Unknown,unknown,unknown,1535|754,Unknown
entity_7022,水密舱壁数目要求,信息待补充,Unknown,unknown,unknown,1535|754,Unknown
entity_7023,防撞舱舱壁,信息待补充,Unknown,unknown,unknown,1535|754,Unknown
entity_7024,设计水线以上第一层甲板,信息待补充,Unknown,unknown,unknown,1535|754,Unknown
entity_7025,横向强度,信息待补充,Unknown,unknown,unknown,1535|1410|629|754|377,Unknown
entity_7026,舱室数量,信息待补充,Unknown,unknown,unknown,1535|754,Unknown
entity_7027,较大舱室长度,信息待补充,Unknown,unknown,unknown,1535|754,Unknown
entity_7028,结构补偿,信息待补充,Unknown,unknown,unknown,1535|754,Unknown
entity_7029,固化剂,信息待补充,Unknown,unknown,unknown,1202|351,Unknown
entity_7030,耐盐水性,信息待补充,Unknown,unknown,unknown,1203,Unknown
entity_7031,可挠性,信息待补充,Unknown,unknown,unknown,1203|350,Unknown
entity_7032,光泽保持力,信息待补充,Unknown,unknown,unknown,1203|350,Unknown
entity_7033,耐脂肪族溶剂性,信息待补充,Unknown,unknown,unknown,1203|350,Unknown
entity_7034,耐热性,信息待补充,Unknown,unknown,unknown,1203|350|351,Unknown
entity_7035,耐冲击性,信息待补充,Unknown,unknown,unknown,1203|350,Unknown
entity_7036,耐化学品性,信息待补充,Unknown,unknown,unknown,1203|1204|351,Unknown
entity_7037,柔韧性,信息待补充,Unknown,unknown,unknown,1203|351,Unknown
entity_7038,混溶性,信息待补充,Unknown,unknown,unknown,1203,Unknown
entity_7039,耐盐性,信息待补充,Unknown,unknown,unknown,1203|1204|1208|1213|345|350|351,Unknown
entity_7040,粘附性,信息待补充,Unknown,unknown,unknown,1203,Unknown
entity_7041,双组分,信息待补充,Unknown,unknown,unknown,1203,Unknown
entity_7042,力学性能,信息待补充,Unknown,unknown,unknown,1204|1384,Unknown
entity_7043,耐久性,信息待补充,Unknown,unknown,unknown,1204|1208|1213|345|1396|615|350|351|1655,Unknown
entity_7044,复涂性,信息待补充,Unknown,unknown,unknown,1204,Unknown
entity_7045,干燥快,信息待补充,Unknown,unknown,unknown,1204,Unknown
entity_7046,快干性,信息待补充,Unknown,unknown,unknown,1204,Unknown
entity_7047,耐油性,信息待补充,Unknown,unknown,unknown,1204|1208|1211|1212|1213,Unknown
entity_7048,硅酸钠,信息待补充,Unknown,unknown,unknown,1205|353,Unknown
entity_7049,硝酸钾,信息待补充,Unknown,unknown,unknown,1205|353,Unknown
entity_7050,Sa2.5级,信息待补充,Unknown,unknown,unknown,1205,Unknown
entity_7051,船舶漆,信息待补充,Unknown,unknown,unknown,1206|1198|1199,Unknown
entity_7052,狭窄处,信息待补充,Unknown,unknown,unknown,1207,Unknown
entity_7053,通风不良区域,信息待补充,Unknown,unknown,unknown,1207,Unknown
entity_7054,锅炉舱,信息待补充,Unknown,unknown,unknown,1207,Unknown
entity_7055,居住舱室,信息待补充,Unknown,unknown,unknown,1207|331|809,Unknown
entity_7056,走廊,信息待补充,Unknown,unknown,unknown,1207,Unknown
entity_7057,轻微锈蚀的钢材表面,信息待补充,Unknown,unknown,unknown,1207,Unknown
entity_7058,转化型,信息待补充,Unknown,unknown,unknown,1207,Unknown
entity_7059,稳定型,信息待补充,Unknown,unknown,unknown,1207,Unknown
entity_7060,渗透型,信息待补充,Unknown,unknown,unknown,1207,Unknown
entity_7061,结合力,信息待补充,Unknown,unknown,unknown,1208,Unknown
entity_7062,相互适应性,信息待补充,Unknown,unknown,unknown,1208,Unknown
entity_7063,耐强溶剂性,信息待补充,Unknown,unknown,unknown,1208,Unknown
entity_7064,缓蚀性,信息待补充,Unknown,unknown,unknown,1208|1209|1210|344,Unknown
entity_7065,装饰性,信息待补充,Unknown,unknown,unknown,1208|1212,Unknown
entity_7066,防蚀性,信息待补充,Unknown,unknown,unknown,1208|1213,Unknown
entity_7067,油耗,信息待补充,Unknown,unknown,unknown,1209,Unknown
entity_7068,经济性,信息待补充,Unknown,unknown,unknown,1209|1326|1331|550,Unknown
entity_7069,外加电流,信息待补充,Unknown,unknown,unknown,1209,Unknown
entity_7070,浮物,信息待补充,Unknown,unknown,unknown,1210,Unknown
entity_7071,机械强度,信息待补充,Unknown,unknown,unknown,1210,Unknown
entity_7072,耐摩擦,信息待补充,Unknown,unknown,unknown,1210,Unknown
entity_7073,耐冲击,信息待补充,Unknown,unknown,unknown,1210,Unknown
entity_7074,甲板舾装件,信息待补充,Unknown,unknown,unknown,1210,Unknown
entity_7075,抗冲击,信息待补充,Unknown,unknown,unknown,1210,Unknown
entity_7076,饮水舱,信息待补充,Unknown,unknown,unknown,1211,Unknown
entity_7077,滑油舱,信息待补充,Unknown,unknown,unknown,1211|1212,Unknown
entity_7078,耐盐雾,信息待补充,Unknown,unknown,unknown,1211,Unknown
entity_7079,耐干湿交替,信息待补充,Unknown,unknown,unknown,1211,Unknown
entity_7080,不污染水质,信息待补充,Unknown,unknown,unknown,1211,Unknown
entity_7081,清洁表面,信息待补充,Unknown,unknown,unknown,1211|1171,Unknown
entity_7082,循环滑油舱,信息待补充,Unknown,unknown,unknown,1211,Unknown
entity_7083,耐交替装载性能,信息待补充,Unknown,unknown,unknown,1211,Unknown
entity_7084,成品油船货油舱,信息待补充,Unknown,unknown,unknown,1211|1173,Unknown
entity_7085,船检部门许可证,信息待补充,Unknown,unknown,unknown,1212,Unknown
entity_7086,颜色,信息待补充,Unknown,unknown,unknown,1212|345,Unknown
entity_7087,光泽,信息待补充,Unknown,unknown,unknown,1212|345,Unknown
entity_7088,散货船双舷侧处所,信息待补充,Unknown,unknown,unknown,1214|355,Unknown
entity_7089,专用海水压载舱防腐系统的选择应用和指南,信息待补充,Unknown,unknown,unknown,1214|356,Unknown
entity_7090,压载水舱的涂层防护体系和表面处理指导原则,信息待补充,Unknown,unknown,unknown,1214,Unknown
entity_7091,国际船级社协会,信息待补充,Unknown,unknown,unknown,1214|1367|586|356,Unknown
entity_7092,航运工业界,信息待补充,Unknown,unknown,unknown,1214|356,Unknown
entity_7093,船舶设计与设备分委会,信息待补充,Unknown,unknown,unknown,1214,Unknown
entity_7094,制定PSPC,信息待补充,Unknown,unknown,unknown,1214,Unknown
entity_7095,联合工作组,信息待补充,Unknown,unknown,unknown,1214,Unknown
entity_7096,PSPC草案,信息待补充,Unknown,unknown,unknown,1214,Unknown
entity_7097,双舷侧,信息待补充,Unknown,unknown,unknown,1215,Unknown
entity_7098,使用寿命,信息待补充,Unknown,unknown,unknown,1216|1193,Unknown
entity_7099,水溶性盐含量,信息待补充,Unknown,unknown,unknown,1216,Unknown
entity_7100,清洁度,信息待补充,Unknown,unknown,unknown,1216,Unknown
entity_7101,真空喷砂处理,信息待补充,Unknown,unknown,unknown,1216,Unknown
entity_7102,相对湿度,信息待补充,Unknown,unknown,unknown,1216,Unknown
entity_7103,表面温度,信息待补充,Unknown,unknown,unknown,1216,Unknown
entity_7104,露点温度,信息待补充,Unknown,unknown,unknown,1216,Unknown
entity_7105,涂料商,信息待补充,Unknown,unknown,unknown,1216,Unknown
entity_7106,检查,信息待补充,Unknown,unknown,unknown,1216|1081,Unknown
entity_7107,认可,信息待补充,Unknown,unknown,unknown,1216,Unknown
entity_7108,检查人员资质,信息待补充,Unknown,unknown,unknown,1216,Unknown
entity_7109,验证,信息待补充,Unknown,unknown,unknown,1216,Unknown
entity_7110,造船工艺流程,信息待补充,Unknown,unknown,unknown,1216,Unknown
entity_7111,实验测试设备,信息待补充,Unknown,unknown,unknown,1216,Unknown
entity_7112,认可机构,信息待补充,Unknown,unknown,unknown,1216,Unknown
entity_7113,浸透率,信息待补充,Unknown,unknown,unknown,901|1682,Unknown
entity_7114,最大横倾角,信息待补充,Unknown,unknown,unknown,901|1682,Unknown
entity_7115,干舷计算,信息待补充,Unknown,unknown,unknown,901|906|1347|1682,Unknown
entity_7116,抗沉性,信息待补充,Unknown,unknown,unknown,903|1684|1082,Unknown
entity_7117,自由板,信息待补充,Unknown,unknown,unknown,903|1684,Unknown
entity_7118,上层建筑有效长度,信息待补充,Unknown,unknown,unknown,903|1684,Unknown
entity_7119,甲板开口保护,信息待补充,Unknown,unknown,unknown,903|1684,Unknown
entity_7120,B型船,信息待补充,Unknown,unknown,unknown,903,Unknown
entity_7121,船首楼,信息待补充,Unknown,unknown,unknown,903,Unknown
entity_7122,船体应力,信息待补充,Unknown,unknown,unknown,903|1684,Unknown
entity_7123,船体涂装,信息待补充,Unknown,unknown,unknown,903|1032|1043|1153,Unknown
entity_7124,船体舾装,信息待补充,Unknown,unknown,unknown,903|1151,Unknown
entity_7125,船体测试,信息待补充,Unknown,unknown,unknown,903,Unknown
entity_7126,船体安全,信息待补充,Unknown,unknown,unknown,903|1684,Unknown
entity_7127,船体可靠性,信息待补充,Unknown,unknown,unknown,903|1684,Unknown
entity_7128,船体寿命,信息待补充,Unknown,unknown,unknown,903,Unknown
entity_7129,船体性能,信息待补充,Unknown,unknown,unknown,903|1684,Unknown
entity_7130,B型船首楼尺寸的修正,信息待补充,Unknown,unknown,unknown,904|1685,Unknown
entity_7131,纵坐标值,信息待补充,Unknown,unknown,unknown,904|1685,Unknown
entity_7132,修正值,信息待补充,Unknown,unknown,unknown,905|1686,Unknown
entity_7133,标准舷弧,信息待补充,Unknown,unknown,unknown,905|1686,Unknown
entity_7134,实际舷弧,信息待补充,Unknown,unknown,unknown,905|1686,Unknown
entity_7135,船中前后各 0.1L,信息待补充,Unknown,unknown,unknown,905|1686,Unknown
entity_7136,减除量,信息待补充,Unknown,unknown,unknown,905|1686,Unknown
entity_7137,多余量,信息待补充,Unknown,unknown,unknown,905,Unknown
entity_7138,夏季干舷水线,信息待补充,Unknown,unknown,unknown,905,Unknown
entity_7139,季节和航区,信息待补充,Unknown,unknown,unknown,905,Unknown
entity_7140,最大几何夏季吃水,信息待补充,Unknown,unknown,unknown,905|1686,Unknown
entity_7141,公约规范值,信息待补充,Unknown,unknown,unknown,905|1686,Unknown
entity_7142,夏季型吃水,信息待补充,Unknown,unknown,unknown,906|1687,Unknown
entity_7143,淡水区船舶的最小干舷,信息待补充,Unknown,unknown,unknown,906|1687,Unknown
entity_7144,冬季木材干舷,信息待补充,Unknown,unknown,unknown,906|1687,Unknown
entity_7145,热带木材干舷,信息待补充,Unknown,unknown,unknown,906|1687,Unknown
entity_7146,淡水木材干舷,信息待补充,Unknown,unknown,unknown,906|1687,Unknown
entity_7147,基线高度,信息待补充,Unknown,unknown,unknown,907|1688,Unknown
entity_7148,建造高度,信息待补充,Unknown,unknown,unknown,907|1688,Unknown
entity_7149,跨度,信息待补充,Unknown,unknown,unknown,908|1689,Unknown
entity_7150,可拆低碳钢舱口盖,信息待补充,Unknown,unknown,unknown,908|1689,Unknown
entity_7151,最大应力,信息待补充,Unknown,unknown,unknown,908|1689,Unknown
entity_7152,低碳钢可拆梁,信息待补充,Unknown,unknown,unknown,908|1689,Unknown
entity_7153,载荷计算,信息待补充,Unknown,unknown,unknown,908,Unknown
entity_7154,建造强度,信息待补充,Unknown,unknown,unknown,908|1689,Unknown
entity_7155,斜度,信息待补充,Unknown,unknown,unknown,909|1690,Unknown
entity_7156,硬质木材,信息待补充,Unknown,unknown,unknown,909|1690,Unknown
entity_7157,舱口栏板高度,信息待补充,Unknown,unknown,unknown,909|1690,Unknown
entity_7158,主管机关认可,信息待补充,Unknown,unknown,unknown,910|1691,Unknown
entity_7159,舱棚出入口,信息待补充,Unknown,unknown,unknown,911|1692,Unknown
entity_7160,门槛,信息待补充,Unknown,unknown,unknown,911|1692,Unknown
entity_7161,高度600mm,信息待补充,Unknown,unknown,unknown,911|1692,Unknown
entity_7162,高度380mm,信息待补充,Unknown,unknown,unknown,911|1692,Unknown
entity_7163,通风筒,信息待补充,Unknown,unknown,unknown,911|1692,Unknown
entity_7164,900mm,信息待补充,Unknown,unknown,unknown,911|1692,Unknown
entity_7165,760mm,信息待补充,Unknown,unknown,unknown,911|1692,Unknown
entity_7166,水密装置,信息待补充,Unknown,unknown,unknown,911|1692,Unknown
entity_7167,密闭装置,信息待补充,Unknown,unknown,unknown,912|1693,Unknown
entity_7168,排污管,信息待补充,Unknown,unknown,unknown,912|1693,Unknown
entity_7169,反向截止功能,信息待补充,Unknown,unknown,unknown,912|1693,Unknown
entity_7170,夏季水线,信息待补充,Unknown,unknown,unknown,912|1693,Unknown
entity_7171,就地控制,信息待补充,Unknown,unknown,unknown,912|1693,Unknown
entity_7172,水密内侧窗盖,信息待补充,Unknown,unknown,unknown,913|1694,Unknown
entity_7173,干舷甲板平行线,信息待补充,Unknown,unknown,unknown,913|1694,Unknown
entity_7174,舷墙长度,信息待补充,Unknown,unknown,unknown,913|1694,Unknown
entity_7175,国际海上人命安全公约,信息待补充,Unknown,unknown,unknown,915|1696,Unknown
entity_7176,结构防火,信息待补充,Unknown,unknown,unknown,915|1696,Unknown
entity_7177,货轮,信息待补充,Unknown,unknown,unknown,915|1696|1634,Unknown
entity_7178,自动喷水的报警系统,信息待补充,Unknown,unknown,unknown,916|1697,Unknown
entity_7179,A类区域,信息待补充,Unknown,unknown,unknown,916|1697,Unknown
entity_7180,A类主水平区域,信息待补充,Unknown,unknown,unknown,916|1697,Unknown
entity_7181,喷水和非喷水区域的屏障,信息待补充,Unknown,unknown,unknown,916|1697,Unknown
entity_7182,主竖区,信息待补充,Unknown,unknown,unknown,916|1697,Unknown
entity_7183,A、B、C三级舱壁,信息待补充,Unknown,unknown,unknown,916|1697,Unknown
entity_7184,B类封闭舱壁,信息待补充,Unknown,unknown,unknown,916|1697,Unknown
entity_7185,500t,信息待补充,Unknown,unknown,unknown,916|1697,Unknown
